ag_key,estate,property,shares,property_risk,shares_risk,threshold,margin,risk_percent
902,122000,215618,103837,1.034236474,0.214759671,325000,20000,0.1
903,24491,303355,130734,1.056547609,0.245161167,325000,20000,0.1
904,195795,49378,197100,3.021689821,0.075700152,325000,20000,0.1
905,46300,141921,175747,2.104692047,0.169960227,325000,20000,0.1
906,51216,219872,98859,1.33615922,0.297174764,325000,20000,0.1
907,48518,310764,104826,0.954042296,0.282832503,325000,20000,0.1
908,313269,210660,172695,0.150626602,0.018374012,325000,20000,0.1
909,128428,34009,15963,6.368079038,1.356712397,325000,20000,0.1
910,224955,324506,129366,0.369931527,0.092794861,325000,20000,0.1
911,128543,48512,191467,4.461926946,0.113051858,325000,20000,0.1
912,9184,12388,23804,27.1081692,1.410754495,325000,20000,0.1
913,111269,266916,78073,0.875672496,0.299374944,325000,20000,0.1
914,238382,38517,191215,2.768076434,0.055758178,325000,20000,0.1
915,112649,318062,191984,0.730521093,0.121026231,325000,20000,0.1
916,32649,280076,59943,1.115236579,0.521080026,325000,20000,0.1
917,153785,216151,197546,0.884636203,0.096795177,325000,20000,0.1
918,77189,306762,184210,0.873025342,0.14538353,325000,20000,0.1
919,282366,197838,24650,0.316592363,0.254093306,325000,20000,0.1
920,218286,12744,16649,9.943032015,0.761090756,325000,20000,0.1
921,160238,87652,68706,2.107903984,0.268916834,325000,20000,0.1
922,147263,174372,112019,1.133995137,0.176520947,325000,20000,0.1
923,163380,104211,190832,1.74281026,0.095172717,325000,20000,0.1
924,78604,72664,184409,3.666134537,0.144459327,325000,20000,0.1
925,18556,33515,61901,9.740235715,0.527364663,325000,20000,0.1
926,283686,65643,148610,0.934052374,0.041258327,325000,20000,0.1
927,10343,24243,72115,13.8042734,0.464060182,325000,20000,0.1
928,29682,282447,91532,1.116379356,0.344489359,325000,20000,0.1
929,219901,208087,93977,0.601186042,0.133116614,325000,20000,0.1
930,311187,5148,123127,6.568181818,0.027461889,325000,20000,0.1
931,288447,22303,155618,2.535667847,0.036340912,325000,20000,0.1
932,136926,191814,102596,1.084769621,0.202809076,325000,20000,0.1
933,27789,61219,197618,5.181577615,0.160517261,325000,20000,0.1
934,221091,211590,38778,0.585608961,0.319534272,325000,20000,0.1
935,93489,54888,198011,4.582258417,0.127018701,325000,20000,0.1
936,172379,227501,116859,0.758770291,0.147717335,325000,20000,0.1
937,180785,147792,194665,1.111122388,0.084357743,325000,20000,0.1
938,272240,166837,1078,0.436114291,6.749536178,325000,20000,0.1
939,188418,179546,116022,0.872099629,0.134958887,325000,20000,0.1
940,44066,177455,167690,1.695832746,0.179458525,325000,20000,0.1
941,199957,8369,49288,17.33098339,0.294276497,325000,20000,0.1
942,313015,236709,145722,0.135123717,0.021949328,325000,20000,0.1
943,61815,111396,166854,2.542146935,0.169720234,325000,20000,0.1
944,47039,134161,151930,2.220921132,0.196117291,325000,20000,0.1
945,149400,63124,129907,3.098662949,0.150569253,325000,20000,0.1
946,252782,10280,48768,8.970622568,0.189095308,325000,20000,0.1
947,300091,5143,121751,8.732062998,0.036885939,325000,20000,0.1
948,36969,117670,34376,2.617753038,0.896064114,325000,20000,0.1
949,122387,238651,102269,0.932797265,0.217673977,325000,20000,0.1
950,31157,225949,192495,1.388999287,0.163039559,325000,20000,0.1
951,134639,281411,144182,0.747522307,0.145899627,325000,20000,0.1
952,315012,144203,165568,0.207956839,0.018112196,325000,20000,0.1
953,252237,66156,88174,1.402185743,0.105204482,325000,20000,0.1
954,324455,61125,117856,0.336114519,0.01743229,325000,20000,0.1
955,54473,115859,194185,2.507591124,0.149613513,325000,20000,0.1
956,183213,163099,20256,0.991955806,0.798711493,325000,20000,0.1
957,167504,321012,126218,0.55292637,0.140626535,325000,20000,0.1
958,296709,136198,22965,0.354564678,0.210280862,325000,20000,0.1
959,232753,172793,18650,0.649603861,0.60186059,325000,20000,0.1
960,23301,206265,136099,1.559639299,0.236371318,325000,20000,0.1
961,281691,312406,183781,0.202649757,0.034448066,325000,20000,0.1
962,59074,288360,142593,0.991559162,0.20051896,325000,20000,0.1
963,255592,182569,133270,0.489721694,0.067087867,325000,20000,0.1
964,310988,199122,28629,0.170809855,0.118802613,325000,20000,0.1
965,13798,162922,185315,2.032886903,0.178723795,325000,20000,0.1
966,131472,228506,72603,0.934452487,0.294103549,325000,20000,0.1
967,101519,182816,25067,1.331836382,0.97132086,325000,20000,0.1
968,16320,69305,189433,4.74251497,0.173507256,325000,20000,0.1
969,256407,254209,61950,0.348504577,0.143007264,325000,20000,0.1
970,59588,258945,76373,1.102210894,0.373707986,325000,20000,0.1
971,256469,239349,116058,0.369882473,0.076281687,325000,20000,0.1
972,5315,132160,35002,2.570255751,0.970473116,325000,20000,0.1
973,201116,269974,49674,0.532955025,0.289656561,325000,20000,0.1
974,226575,42906,155001,2.760103482,0.076402733,325000,20000,0.1
975,6874,17170,110587,19.69283634,0.305755649,325000,20000,0.1
976,43417,84554,111189,3.566750242,0.271234565,325000,20000,0.1
977,129116,280514,73089,0.769601517,0.295371397,325000,20000,0.1
978,187354,87541,75345,1.800824756,0.209232199,325000,20000,0.1
979,263935,76862,129049,1.054682418,0.062817224,325000,20000,0.1
980,244054,224346,47451,0.449956763,0.21273735,325000,20000,0.1
981,322372,72397,197298,0.312554388,0.011468945,325000,20000,0.1
982,248860,9993,103398,9.620734514,0.092980522,325000,20000,0.1
983,40882,103444,39626,2.93992885,0.767470852,325000,20000,0.1
984,207500,132370,101402,1.038755005,0.135598903,325000,20000,0.1
985,295626,132251,26341,0.373335551,0.187441631,325000,20000,0.1
986,229535,37634,86722,3.068103311,0.133143839,325000,20000,0.1
987,229103,212878,64414,0.544429204,0.179925172,325000,20000,0.1
988,324518,193421,175896,0.105893362,0.011644381,325000,20000,0.1
989,98869,1099,29223,223.9590537,0.842250967,325000,20000,0.1
990,50022,58174,189179,5.070615739,0.155925341,325000,20000,0.1
991,49712,7997,110418,36.92484682,0.267427412,325000,20000,0.1
992,201699,94533,551,1.515883342,26.00744102,325000,20000,0.1
993,105202,306057,560,0.783507647,42.82107143,325000,20000,0.1
994,616,237010,18660,1.453035737,1.845573419,325000,20000,0.1
995,79557,316528,29662,0.838608275,0.894892455,325000,20000,0.1
996,110536,277516,3404,0.844866602,6.887896592,325000,20000,0.1
997,20779,80127,32671,4.046338937,0.992381623,325000,20000,0.1
998,100243,46880,34063,5.220925768,0.718542113,325000,20000,0.1
999,324320,85532,46733,0.241780854,0.044251386,325000,20000,0.1
1000,182874,113143,12244,1.432930009,1.324126103,325000,20000,0.1
1001,12333,274621,21658,1.211367667,1.536000554,325000,20000,0.1
1002,30591,148236,39013,2.121002995,0.805908287,325000,20000,0.1
1003,254544,97323,6370,0.929441139,1.420031397,325000,20000,0.1
1004,277213,21436,41853,3.16229707,0.161964495,325000,20000,0.1
1005,309989,130680,25902,0.267913988,0.135167169,325000,20000,0.1
1006,77822,24234,47468,11.02492366,0.562859189,325000,20000,0.1
1007,68306,15127,18310,18.29139948,1.511163299,325000,20000,0.1
1008,99025,254438,26782,0.966738459,0.918434023,325000,20000,0.1
1009,22724,235131,16839,1.370623185,1.913866619,325000,20000,0.1
1010,154240,52364,39503,3.642960813,0.482900033,325000,20000,0.1
1011,269495,206186,32356,0.366198481,0.233357028,325000,20000,0.1
1012,100122,307431,40515,0.796529953,0.60441318,325000,20000,0.1
1013,159831,44077,27513,4.201034553,0.673023662,325000,20000,0.1
1014,62274,108250,32112,2.611787529,0.88043722,325000,20000,0.1
1015,54587,171388,11102,1.69447686,2.615862007,325000,20000,0.1
1016,87775,144564,10782,1.779315736,2.385689111,325000,20000,0.1
1017,84911,146788,2392,1.771868273,10.87328595,325000,20000,0.1
1018,268422,253119,47712,0.302537542,0.160500503,325000,20000,0.1
1019,204664,29770,4762,4.71400739,2.94699706,325000,20000,0.1
1020,299058,174846,33846,0.26275694,0.135738344,325000,20000,0.1
1021,205975,28402,31627,4.894901767,0.439576944,325000,20000,0.1
1022,185684,7766,48084,20.51455061,0.331328508,325000,20000,0.1
1023,205414,164095,34448,0.850641397,0.40520785,325000,20000,0.1
1024,16562,184497,10387,1.780180708,3.162010205,325000,20000,0.1
1025,230667,163196,35977,0.700587024,0.317794702,325000,20000,0.1
1026,31668,310830,27362,1.008049416,1.14513559,325000,20000,0.1
1027,162047,118382,26128,1.545446098,0.700218157,325000,20000,0.1
1028,286647,75775,14535,0.770082481,0.401465428,325000,20000,0.1
1029,287733,284103,9596,0.201571261,0.596779908,325000,20000,0.1
1030,63485,5089,14783,55.31833366,1.904315768,325000,20000,0.1
1031,240385,30862,17592,3.389767351,0.594673715,325000,20000,0.1
1032,67620,121172,49172,2.289142706,0.564101521,325000,20000,0.1
1033,209982,215848,38692,0.625523517,0.348955857,325000,20000,0.1
1034,135884,291636,31225,0.717044535,0.669706966,325000,20000,0.1
1035,31611,83113,32660,3.770637566,0.959549908,325000,20000,0.1
1036,280405,172026,27690,0.375495565,0.233279162,325000,20000,0.1
1037,271318,288834,42938,0.255101546,0.171600913,325000,20000,0.1
1038,306732,315116,35024,0.121440993,0.10926222,325000,20000,0.1
1039,230086,115021,20434,0.999069735,0.562366644,325000,20000,0.1
1040,80201,41911,18781,6.318126506,1.409930249,325000,20000,0.1
1041,217578,104431,6226,1.220154935,2.046610986,325000,20000,0.1
1042,144293,131763,38413,1.523242488,0.522497592,325000,20000,0.1
1043,302254,10049,27859,4.253756593,0.15343695,325000,20000,0.1
1044,249220,122836,9497,0.779738839,1.008529009,325000,20000,0.1
1045,243437,219670,29690,0.462343515,0.342078141,325000,20000,0.1
1046,17962,49127,29508,6.656991064,1.108302833,325000,20000,0.1
1047,244100,233188,27558,0.432698081,0.366136875,325000,20000,0.1
1048,248806,18205,6129,5.283932985,1.569489313,325000,20000,0.1
1049,106158,115743,32822,2.063554599,0.727688745,325000,20000,0.1
1050,153802,108650,24558,1.759760699,0.778556886,325000,20000,0.1
1051,96738,247918,2179,1.001387556,11.39339146,325000,20000,0.1
1052,292268,171318,12604,0.307801866,0.418375119,325000,20000,0.1
1053,200296,204446,3140,0.707785919,4.608407643,325000,20000,0.1
1054,51897,276381,11987,1.060503435,2.445173938,325000,20000,0.1
1055,186388,294495,9577,0.538589789,1.656176256,325000,20000,0.1
1056,49590,64066,47236,4.611026129,0.62539165,325000,20000,0.1
1057,144417,11658,49412,17.20560988,0.405939853,325000,20000,0.1
1058,186208,1340,4164,118.5014925,3.813448607,325000,20000,0.1
1059,46963,77216,10041,3.859782947,2.968200378,325000,20000,0.1
1060,80350,160942,14111,1.644381206,1.875487209,325000,20000,0.1
1061,298451,21731,42808,2.142055129,0.108739021,325000,20000,0.1
1062,217145,239613,8678,0.53358958,1.473323346,325000,20000,0.1
1063,265916,305738,45092,0.258665917,0.17538366,325000,20000,0.1
1064,61448,23480,45360,12.07632027,0.625114638,325000,20000,0.1
1065,104824,116242,9061,2.066172296,2.65065666,325000,20000,0.1
1066,87609,78819,7793,3.265595859,3.30284871,325000,20000,0.1
1067,63411,74073,14120,3.801506622,1.994256374,325000,20000,0.1
1068,77780,162043,42938,1.649068457,0.622339187,325000,20000,0.1
1069,201634,26166,11321,5.479095009,1.266372229,325000,20000,0.1
1070,315275,78359,28872,0.379343789,0.10295442,325000,20000,0.1
1071,281388,237026,32487,0.268375621,0.195807554,325000,20000,0.1
1072,204628,29713,24055,4.724262107,0.58354604,325000,20000,0.1
1073,174307,71889,8679,2.374396639,1.966735799,325000,20000,0.1
1074,153415,206342,31827,0.92848281,0.601957458,325000,20000,0.1
1075,207146,293636,15402,0.469472408,0.895039605,325000,20000,0.1
1076,322125,152790,7202,0.149715296,0.317620106,325000,20000,0.1
1077,162620,296711,39382,0.614672189,0.463104972,325000,20000,0.1
1078,169837,25833,36300,6.780590717,0.4825427,325000,20000,0.1
1079,269770,70482,37333,1.067364717,0.201510728,325000,20000,0.1
1080,179706,300751,4525,0.549604158,3.652906077,325000,20000,0.1
1081,259843,173029,5376,0.492154494,1.584021577,325000,20000,0.1
1082,308846,70781,42607,0.510786793,0.084854601,325000,20000,0.1
1083,20255,226316,29192,1.434918433,1.11244519,325000,20000,0.1
1084,30621,223802,47031,1.40471935,0.668450596,325000,20000,0.1
1085,118031,299729,39444,0.75724738,0.57542085,325000,20000,0.1
1086,170995,108246,20719,1.607495889,0.839833004,325000,20000,0.1
1087,153825,116384,35434,1.642622697,0.539524186,325000,20000,0.1
1088,275094,120741,30326,0.57897483,0.23051507,325000,20000,0.1
1089,180182,312274,26137,0.527799304,0.630592646,325000,20000,0.1
1090,204556,196446,39308,0.714924203,0.357291137,325000,20000,0.1
1091,144408,289785,47038,0.692209742,0.426446703,325000,20000,0.1
1092,12640,318425,30798,1.043762267,1.079160984,325000,20000,0.1
1093,139808,12883,44210,15.92734612,0.464130287,325000,20000,0.1
1094,2878,260097,28888,1.315363115,1.184304902,325000,20000,0.1
1095,227963,294547,31547,0.397345755,0.370992487,325000,20000,0.1
1096,260180,210892,41501,0.402196385,0.204380617,325000,20000,0.1
1097,168350,224624,18238,0.786425315,0.968582081,325000,20000,0.1
1098,107079,214572,22932,1.108816621,1.037506541,325000,20000,0.1
1099,25033,304981,34776,1.049137487,0.92007994,325000,20000,0.1
1100,46086,130856,35258,2.284297243,0.847790572,325000,20000,0.1
1101,256539,65778,2127,1.34484174,4.158956276,325000,20000,0.1
1102,214604,30780,43507,4.236387264,0.29971269,325000,20000,0.1
1103,90808,50661,8066,5.017508537,3.151400942,325000,20000,0.1
1104,220774,175816,36482,0.70656823,0.34051313,325000,20000,0.1
1105,158027,13927,17746,13.4252172,1.053606447,325000,20000,0.1
1106,103229,91809,222,2.633412846,108.9058559,325000,20000,0.1
1107,259693,93669,33773,0.910728203,0.252589347,325000,20000,0.1
1108,252043,216286,15557,0.429787411,0.59752523,325000,20000,0.1
1109,251634,260164,41493,0.358873634,0.225016268,325000,20000,0.1
1110,226350,55441,5977,2.140112913,1.985109587,325000,20000,0.1
1111,310075,303961,3071,0.114899609,1.13725171,325000,20000,0.1
1112,195801,1253,5451,119.0734238,2.737094111,325000,20000,0.1
1113,80008,298295,43557,0.888355487,0.608379824,325000,20000,0.1
1114,321215,237302,26522,0.100230929,0.089680265,325000,20000,0.1
1115,14336,240177,21615,1.376751313,1.529789498,325000,20000,0.1
1116,121974,178452,42086,1.249781454,0.529929193,325000,20000,0.1
1117,40993,323659,1149,0.939281775,26.45839861,325000,20000,0.1
1118,102997,167021,7488,1.448937559,3.231877671,325000,20000,0.1
1119,108994,221226,49305,1.066809507,0.47866545,325000,20000,0.1
1120,8950,198158,32357,1.695868953,1.038569707,325000,20000,0.1
1121,151809,72209,47447,2.675442119,0.407172213,325000,20000,0.1
1122,81657,275862,11900,0.954618614,2.212966387,325000,20000,0.1
1123,289919,277058,22807,0.198806748,0.241509186,325000,20000,0.1
1124,307691,260395,48133,0.143278481,0.07751231,325000,20000,0.1
1125,243351,22257,48610,4.567057555,0.209111294,325000,20000,0.1
1126,228352,255553,47738,0.45645326,0.244350413,325000,20000,0.1
1127,93463,207571,18334,1.211811862,1.37197011,325000,20000,0.1
1128,110749,54038,39584,4.334930974,0.591782033,325000,20000,0.1
1129,294559,228962,28575,0.220302932,0.176521435,325000,20000,0.1
1130,98065,280700,43957,0.879711436,0.561764907,325000,20000,0.1
1131,12119,19638,21115,16.95086058,1.576514326,325000,20000,0.1
1132,183186,49450,8304,3.272275025,1.948627168,325000,20000,0.1
1133,6069,86943,29606,3.898312688,1.144805107,325000,20000,0.1
1134,203448,318264,15669,0.444762838,0.903388857,325000,20000,0.1
1135,46893,61963,27691,4.811048529,1.076548337,325000,20000,0.1
1136,262452,9240,6094,8.933766234,1.354578274,325000,20000,0.1
1137,189237,162080,29401,0.96102542,0.529788102,325000,20000,0.1
1138,19294,157448,33644,2.068657589,0.968095351,325000,20000,0.1
1139,182001,315020,43312,0.517424291,0.376336812,325000,20000,0.1
1140,298090,153222,49494,0.306157079,0.094779165,325000,20000,0.1
1141,59611,284919,32788,1.001649592,0.870406856,325000,20000,0.1
1142,233190,23666,44286,4.724499282,0.252472565,325000,20000,0.1
1143,93995,158126,43491,1.58737336,0.577142397,325000,20000,0.1
1144,22117,308235,29421,1.047522183,1.097457598,325000,20000,0.1
1145,12438,241,27283,1379.925311,1.218934868,325000,20000,0.1
1146,172978,163237,40397,1.053817456,0.425828651,325000,20000,0.1
1147,105890,183983,33985,1.299630944,0.703575107,325000,20000,0.1
1148,250044,57790,23863,1.643121647,0.397921468,325000,20000,0.1
1149,313113,280584,47165,0.113645112,0.067607336,325000,20000,0.1
1150,222647,99330,13930,1.231782946,0.878341709,325000,20000,0.1
1151,313934,55263,14947,0.562148273,0.207841038,325000,20000,0.1
1152,67819,19544,16655,14.18240892,1.664250976,325000,20000,0.1
1153,190231,319744,3325,0.484040357,4.654706767,325000,20000,0.1
1154,80121,5217,9388,50.77228292,2.821463571,325000,20000,0.1
1155,81508,224657,44380,1.172863521,0.593717891,325000,20000,0.1
1156,220222,185240,13118,0.673601814,0.951196829,325000,20000,0.1
1157,152456,171069,36958,1.125534141,0.520980573,325000,20000,0.1
1158,160198,195397,20329,0.945777059,0.909056028,325000,20000,0.1
1159,139880,255073,43156,0.804161946,0.475298916,325000,20000,0.1
1160,155874,255907,34762,0.739041918,0.544059605,325000,20000,0.1
1161,33544,266775,29063,1.167485709,1.071658122,325000,20000,0.1
1162,115994,197692,9729,1.158397912,2.353849316,325000,20000,0.1
1163,161722,227998,22442,0.803857929,0.816674093,325000,20000,0.1
1164,261842,109947,8813,0.75634624,0.943583343,325000,20000,0.1
1165,305377,312824,11028,0.126662277,0.359294523,325000,20000,0.1
1166,285267,49527,9865,1.206069417,0.605504308,325000,20000,0.1
1167,151289,43103,39714,4.494141939,0.48776502,325000,20000,0.1
1168,56174,284011,18537,1.016953569,1.558105411,325000,20000,0.1
1169,324192,278904,27008,0.074606316,0.077043839,325000,20000,0.1
1170,93757,6194,39638,40.56231837,0.633843786,325000,20000,0.1
1171,282197,10595,14381,5.927607362,0.436708157,325000,20000,0.1
1172,203361,167749,21204,0.844350786,0.667982456,325000,20000,0.1
1173,322757,301693,12788,0.073727266,0.173936503,325000,20000,0.1
1174,312445,250992,3337,0.129705329,0.975576865,325000,20000,0.1
1175,286173,206641,15849,0.28468213,0.371171683,325000,20000,0.1
